1580171045683,4000,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-21,text,true,0,0
1580171045721,2000,Dummy Two,200,OK,Throughput Timers w/Flow Control Action 1-67,text,true,0,0
1580171045721,4002,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-34,text,true,0,0
1580171045734,2002,Dummy Two,200,OK,Throughput Timers w/Flow Control Action 1-60,text,true,0,0
1580171045819,4003,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-48,text,true,0,0
1580171045854,3001,Dummy Three,200,OK,Throughput Timers w/Flow Control Action 1-1,text,true,0,0
1580171045859,2005,Dummy Two,200,OK,Throughput Timers w/Flow Control Action 1-70,text,true,0,0
1580171045882,4005,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-42,text,true,0,0
1580171045999,4001,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-28,text,true,0,0
1580171046006,3002,Dummy Three,200,OK,Throughput Timers w/Flow Control Action 1-14,text,true,0,0
1580171046090,1004,Dummy One,200,OK,Throughput Timers w/Flow Control Action 1-74,text,true,0,0
1580171046090,2003,Dummy Two,200,OK,Throughput Timers w/Flow Control Action 1-72,text,true,0,0
1580171046100,3002,Dummy Three,200,OK,Throughput Timers w/Flow Control Action 1-18,text,true,0,0
1580171046119,3004,Dummy Three,200,OK,Throughput Timers w/Flow Control Action 1-16,text,true,0,0
1580171046133,3005,Dummy Three,200,OK,Throughput Timers w/Flow Control Action 1-56,text,true,0,0
1580171046200,4000,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-46,text,true,0,0
1580171046248,2000,Dummy Two,200,OK,Throughput Timers w/Flow Control Action 1-62,text,true,0,0
1580171046272,4000,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-33,text,true,0,0
1580171046295,1001,Dummy One,200,OK,Throughput Timers w/Flow Control Action 1-77,text,true,0,0
1580171046295,2002,Dummy Two,200,OK,Throughput Timers w/Flow Control Action 1-58,text,true,0,0
1580171046326,3002,Dummy Three,200,OK,Throughput Timers w/Flow Control Action 1-50,text,true,0,0
1580171046335,3003,Dummy Three,200,OK,Throughput Timers w/Flow Control Action 1-8,text,true,0,0
1580171046340,4001,Dummy Four,200,OK,Throughput Timers w/Flow Control Action 1-41,text,true,0,0
1580171046388,2001,Dummy Two,200,OK,Throughput Timers w/Flow Control Action 1-66,text,true,0,0
